////////////////////////////////////////////////////////////////////////////////												SkilluseType																																						
//	[ Text  Version ]	1.2.7.1_2																																			데미지 구분													
//	[ 최종 작업자 ]	김승태																																																
//	[ 최종 작업일 ]	2015-08-25 2:09 PM																																																
//	[ 작 업 내 용 ]	수호방패 <> 방패막기 스킬명 치환																																																
////////////////////////////////////////////////////////////////////////////////																																																		
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																		
//속성2 [-1(없음). 0(물리). 1(마법)]																																																		
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																		
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																		
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
588	"자동 AG 회복력 증가"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	241	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
589	"얼음 저항력 상승"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	242	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
590	"내구 감소 (3)"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	5	243	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
591	"방어 성공율 상승"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	5	244	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
592	"무적 시전"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	6	245	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
593	"세트 방어력 증가"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	6	246	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
594	"복수"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	6	247	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
595	"에너지 스탯 증가"	0	36	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	7	248	1	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
596	"체력 스탯 증가"	0	36	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	7	249	1	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
597	"민첩 스탯 증가"	0	36	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	7	250	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
598	"힘 스탯 증가"	0	36	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	7	251	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 레이지 파이터 스킬 강화 중 패시브류 (의지)																																																		
599	"공격 성공율 상승"	0	30	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	1	252	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
600	"최대 생명력 증가"	0	34	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	253	1	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
601	"최대 마나 증가"	0	34	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	5	254	1	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
602	"최대 AG 증가"	0	37	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	6	255	1	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 레이지 파이터 공격 향상 중 패시브류 (파괴)																																																		
603	"대인 공격율 상승"	0	31	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	1	256	1	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
604	"마나 감소"	0	18	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	257	1	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
605	"몬스터 킬시 SD 회복"	0	11	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	258	1	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
606	"몬스터 킬시 생명력 회복"	0	6	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	259	1	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
607	"최소 공격력 상승"	0	22	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	5	260	1	0	0	0	0	0	61	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
608	"몬스터 킬시 마나 회복"	0	6	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	5	261	1	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
609	"최대 공격력 상승"	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	6	262	1	0	0	0	0	0	64	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
610	"크리티컬 데미지 확률 상승"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	6	263	1	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
611	"마나 완전 회복"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	7	264	1	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
612	"생명력 완전 회복"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	7	265	1	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
613	"엑설런트 데미지 확률 상승"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	7	266	1	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
614	"더블 데미지 확률 상승"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	8	267	1	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
615	"적 방어력 무시 확률 상승"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	9	268	1	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
616	"SD 완전 회복"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	8	269	1	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
617	"트리플 데미지 확률 상승"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	9	270	1	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 환영의사원 최강자전 스킬 추가 (2013-05-07 사재일)																																																		
618	"보호의 주문"	0	0	30	0	0	60000	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	-1	-1	-1	-1	100	0
619	"속박의 주문"	0	0	30	0	3	60000	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	100	0
620	"추적의 주문"	0	0	30	0	0	120000	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0
621	"쉴드번"	0	0	30	0	3	60000	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	100	0
// 우르크산 보스 몬스터 스킬 인덱스 추가 - 주석 처리 - 내용 기입 필요 없음 (2014-05-26 홍승욱)																																																		
//622																																																		
// 마스터 스킬 리뉴얼 신규 스킬 추가 (2014-02-10 홍승욱)																																																		
// 흑기사																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
623	"수호 방패"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	8	271	1	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
624	"무기 막기"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	8	272	1	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
625	"방패 막기"	0	39	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	9	273	1	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
626	"강철 갑옷"	0	35	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	9	274	1	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
627	"강력한 의지"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	9	275	1	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
628	"생명력 흡수"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	7	276	1	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
629	"실드 흡수"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	9	277	1	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
630	"전투 의지"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	8	278	1	0	0	0	0	0	330	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
631	"돌진"	0	300	200	200	7	1000	0	0	4	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	8	279	10	0	0	0	0	0	331	0	0	0	0	0	0	0	0	2	0	1	100	-1	-1	150	0
632	"아이언디펜스"	0	28	64	29	0	30000	0	0	0	-1	4	0	0	0	0	0	0	3	0	0	0	0	0	0	8	280	10	0	0	10	0	0	23	1	0	0	134	2	1	0	1	0	0	-1	-1	-1	-1	100	0
633	"아이언디펜스 강화"	0	3	70	31	0	30000	0	0	0	-1	4	632	0	0	0	0	0	3	0	0	0	0	0	0	9	280	1	0	0	10	0	0	224	1	0	0	165	2	1	0	1	0	0	-1	-1	-1	-1	100	0
// 흑마법사																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
634	"수호 방패"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	8	281	1	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
635	"무기 막기"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	8	282	1	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
636	"방패 막기"	0	39	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	9	283	1	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
637	"강철 갑옷"	0	35	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	9	284	1	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
638	"강력한 의지"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	9	285	1	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
639	"생명력 흡수"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	7	286	1	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
640	"실드 흡수"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	9	287	1	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
641	"대마법 강화"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	8	288	1	0	0	0	0	0	341	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
642	"일루전"	0	0	1000	300	1	120000	0	0	0	-1	4	0	0	0	0	0	3	0	0	0	0	0	0	0	9	289	10	0	0	60	0	0	342	4	0	0	0	1	1	2	1	0	0	-1	-1	-1	-1	100	0
// 요정																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
643	"수호 방패"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	8	290	1	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
644	"무기 막기"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	8	291	1	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
645	"방패 막기"	0	39	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	9	292	1	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
646	"강철 갑옷"	0	35	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	9	293	1	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
647	"강력한 의지"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	9	294	1	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
648	"생명력 흡수"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	7	295	1	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
649	"실드 흡수"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	9	296	1	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
650	"명사수"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	8	297	1	0	0	0	0	0	350	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
651	"쉐도우스텝"	0	0	150	100	5	3000	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	9	298	10	0	0	0	0	0	351	5	0	0	0	1	1	2	1	2	0	-1	-1	-1	-1	100	0
652	"이베이전"	0	0	200	200	0	60000	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	9	299	10	0	0	7	0	0	352	1	0	0	214	2	1	2	1	0	0	-1	-1	-1	-1	100	0
//소환술사																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
653	"수호 방패"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	8	300	1	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
654	"무기 막기"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	8	301	1	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
655	"방패 막기"	0	39	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	9	302	1	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
656	"강철 갑옷"	0	35	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	9	303	1	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
657	"강력한 의지"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	9	304	1	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
658	"생명력 흡수"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	7	305	1	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
659	"실드 흡수"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	9	306	1	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
660	"저주의 고통"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	8	307	1	0	0	0	0	0	360	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
661	"페럴라이즈"	0	0	500	300	5	30000	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	0	0	8	308	10	0	0	10	0	0	361	2	0	0	209	1	1	2	1	0	0	-1	-1	-1	-1	100	0
662	"페럴라이즈 강화"	0	41	650	390	5	30000	0	0	0	1	4	661	0	0	0	0	0	0	0	0	0	3	0	0	9	308	1	0	0	10	0	0	362	2	0	0	210	1	1	2	1	0	0	-1	-1	-1	-1	100	0
//마검사																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
663	"수호 방패"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	8	309	1	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
664	"무기 막기"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	8	310	1	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
665	"방패 막기"	0	39	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	9	311	1	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
666	"강철 갑옷"	0	35	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	9	312	1	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
667	"강력한 의지"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	9	313	1	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
668	"생명력 흡수"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	7	314	1	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
669	"실드 흡수"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	9	315	1	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 다크로드																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
670	"수호 방패"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	8	316	1	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
671	"무기 막기"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	8	317	1	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
672	"방패 막기"	0	39	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	9	318	1	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
673	"강철 갑옷"	0	35	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	9	319	1	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
674	"강력한 의지"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	9	320	1	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
675	"생명력 흡수"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	7	321	1	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
676	"실드 흡수"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	9	322	1	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 레이지파이터																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
677	"수호 방패"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	8	323	1	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
678	"무기 막기"	0	2	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	8	324	1	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
679	"방패 막기"	0	39	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	9	325	1	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
680	"강철 갑옷"	0	35	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	9	326	1	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
