//////////////////////////////////////////////////////////////////////////////////////												
// [GM맵]	EachMonsterBag40											
// [ Start  ] 	2015-03-20											
// [ Latest ]	2015-03-20 17:26											
// [ Author ]	박혜진											
// [ Version ]	0.0.0.1											
// [ Text ]												
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트											
//////////////////////////////////////////////////////////////////////////////////////												
//몬스터 인덱스	아이템 타입	몬스터 속성	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)
//거미												
31	-1	7	11	0	0	0	0	2	0	0	0	6318
31	-1	10	11	0	0	0	0	2	0	0	0	6318
31	-1	11	11	0	0	0	0	2	0	0	0	6318
31	-1	13	13	0	0	0	0	0	2	0	0	6318
31	-1	12	11	0	0	0	0	0	0	0	0	987
31	-1	12	8	0	0	0	0	0	0	0	0	987
31	-1	12	9	0	0	0	0	0	0	0	0	987
31	-1	12	10	0	0	0	0	0	0	0	0	987
31	-1	14	1	0	0	0	0	0	0	0	0	652
31	-1	14	4	0	0	0	0	0	0	0	0	652
31	-1	14	8	0	0	0	0	0	0	0	0	652
31	-1	14	9	0	0	0	0	0	0	0	0	652
31	-1	14	10	0	0	0	0	0	0	0	0	652
//아곤 엑설런트												
31	-1	0	8	0	0	0	0	2	0	1	0	5000
//돌괴물												
32	-1	1	0	0	0	0	2	2	0	0	0	5160
32	-1	1	1	0	0	0	2	2	0	0	0	5160
32	-1	1	2	0	0	0	2	2	0	0	0	5160
32	-1	1	3	0	0	0	2	2	0	0	0	5160
32	-1	2	0	0	0	0	2	2	0	0	0	5160
32	-1	2	1	0	0	0	2	2	0	0	0	5160
32	-1	4	0	0	0	0	2	2	0	0	0	5160
32	-1	4	8	0	0	0	2	2	0	0	0	5160
32	-1	4	1	0	0	0	2	2	0	0	0	5160
32	-1	4	9	0	0	0	2	2	0	0	0	5160
32	-1	4	2	0	0	0	2	2	0	0	0	5160
32	-1	0	1	0	0	0	2	2	0	0	0	5160
32	-1	0	0	0	0	0	2	2	0	0	0	5160
32	-1	0	2	0	0	0	2	2	0	0	0	5160
32	-1	0	4	0	0	0	2	2	0	0	0	5160
32	-1	0	3	0	0	0	2	2	0	0	0	5160
32	-1	3	2	0	0	0	2	2	0	0	0	5160
32	-1	3	13	0	0	0	2	2	0	0	0	5160
32	-1	3	5	0	0	0	2	2	0	0	0	5160
32	-1	5	0	0	0	0	2	2	0	0	0	5160
32	-1	5	1	0	0	0	2	2	0	0	0	5160
32	-1	6	0	0	0	0	2	2	0	0	0	5160
32	-1	6	4	0	0	0	2	2	0	0	0	5160
32	-1	6	1	0	0	0	2	2	0	0	0	5160
32	-1	6	2	0	0	0	2	2	0	0	0	5160
32	-1	6	29	0	0	0	2	2	0	0	0	5160
32	-1	6	6	0	0	0	2	2	0	0	0	5160
32	-1	6	10	0	0	0	2	2	0	0	0	5160
32	-1	7	2	0	0	0	0	2	0	0	0	5160
32	-1	8	2	0	0	0	0	2	0	0	0	5160
32	-1	10	2	0	0	0	0	2	0	0	0	5160
32	-1	9	2	0	0	0	0	2	0	0	0	5160
32	-1	11	2	0	0	0	0	2	0	0	0	5160
32	-1	7	5	0	0	0	0	2	0	0	0	5160
32	-1	8	5	0	0	0	0	2	0	0	0	5160
32	-1	10	5	0	0	0	0	2	0	0	0	5160
32	-1	9	5	0	0	0	0	2	0	0	0	5160
32	-1	11	5	0	0	0	0	2	0	0	0	5160
32	-1	7	10	0	0	0	0	2	0	0	0	5160
32	-1	8	10	0	0	0	0	2	0	0	0	5160
32	-1	10	10	0	0	0	0	2	0	0	0	5160
32	-1	9	10	0	0	0	0	2	0	0	0	5160
32	-1	11	10	0	0	0	0	2	0	0	0	5160
32	-1	7	0	0	0	0	0	2	0	0	0	5160
32	-1	8	0	0	0	0	0	2	0	0	0	5160
32	-1	10	0	0	0	0	0	2	0	0	0	5160
32	-1	9	0	0	0	0	0	2	0	0	0	5160
32	-1	11	0	0	0	0	0	2	0	0	0	5160
32	-1	10	91	0	0	0	0	2	0	0	0	5160
32	-1	11	91	0	0	0	0	2	0	0	0	5160
32	-1	7	4	0	0	0	0	2	0	0	0	5160
32	-1	10	4	0	0	0	0	2	0	0	0	5160
32	-1	11	4	0	0	0	0	2	0	0	0	5160
32	-1	7	11	0	0	0	0	2	0	0	0	5160
32	-1	10	11	0	0	0	0	2	0	0	0	5160
32	-1	9	11	0	0	0	0	2	0	0	0	5160
32	-1	11	11	0	0	0	0	2	0	0	0	5160
32	-1	13	13	0	0	0	0	0	2	0	0	5160
32	-1	13	9	0	0	0	0	0	2	0	0	5160
32	-1	12	11	0	0	0	0	0	0	0	0	1022
32	-1	12	8	0	0	0	0	0	0	0	0	1022
32	-1	12	9	0	0	0	0	0	0	0	0	1022
32	-1	12	10	0	0	0	0	0	0	0	0	1022
32	-1	14	1	0	0	0	0	0	0	0	0	630
32	-1	14	4	0	0	0	0	0	0	0	0	630
32	-1	14	8	0	0	0	0	0	0	0	0	630
32	-1	14	9	0	0	0	0	0	0	0	0	630
32	-1	14	10	0	0	0	0	0	0	0	0	630
//기괴한토끼												831770
418	-1	1	0	0	0	0	2	2	0	0	0	41136
418	-1	1	1	0	0	0	2	2	0	0	0	41136
418	-1	4	0	0	0	0	2	2	0	0	0	41136
418	-1	4	8	0	0	0	2	2	0	0	0	41136
418	-1	0	1	0	0	0	2	2	0	0	0	41136
418	-1	6	0	0	0	0	2	2	0	0	0	41136
418	-1	10	2	0	0	0	0	2	0	0	0	41136
418	-1	11	2	0	0	0	0	2	0	0	0	41136
418	-1	10	5	0	0	0	0	2	0	0	0	41136
418	-1	10	10	0	0	0	0	2	0	0	0	41136
418	-1	14	0	0	0	2	0	0	0	0	0	2260
418	-1	14	10	0	0	0	0	0	0	0	0	2260
//오염된나비												717110
421	-1	1	0	0	0	0	2	2	0	0	0	9148
421	-1	1	1	0	0	0	2	2	0	0	0	9148
421	-1	2	0	0	0	0	2	2	0	0	0	9148
421	-1	2	1	0	0	0	2	2	0	0	0	9148
421	-1	4	0	0	0	0	2	2	0	0	0	9148
421	-1	4	8	0	0	0	2	2	0	0	0	9148
421	-1	4	1	0	0	0	2	2	0	0	0	9148
421	-1	4	9	0	0	0	2	2	0	0	0	9148
421	-1	0	1	0	0	0	2	2	0	0	0	9148
421	-1	0	0	0	0	0	2	2	0	0	0	9148
421	-1	0	2	0	0	0	2	2	0	0	0	9148
421	-1	0	4	0	0	0	2	2	0	0	0	9148
421	-1	3	5	0	0	0	2	2	0	0	0	9148
421	-1	5	0	0	0	0	2	2	0	0	0	9148
421	-1	6	0	0	0	0	2	2	0	0	0	9148
421	-1	6	4	0	0	0	2	2	0	0	0	9148
421	-1	6	1	0	0	0	2	2	0	0	0	9148
421	-1	6	2	0	0	0	2	2	0	0	0	9148
421	-1	6	29	0	0	0	2	2	0	0	0	9148
421	-1	7	2	0	0	0	0	2	0	0	0	9148
421	-1	8	2	0	0	0	0	2	0	0	0	9148
421	-1	10	2	0	0	0	0	2	0	0	0	9148
421	-1	9	2	0	0	0	0	2	0	0	0	9148
421	-1	11	2	0	0	0	0	2	0	0	0	9148
421	-1	7	5	0	0	0	0	2	0	0	0	9148
421	-1	8	5	0	0	0	0	2	0	0	0	9148
421	-1	10	5	0	0	0	0	2	0	0	0	9148
421	-1	9	5	0	0	0	0	2	0	0	0	9148
421	-1	11	5	0	0	0	0	2	0	0	0	9148
421	-1	7	10	0	0	0	0	2	0	0	0	9148
421	-1	8	10	0	0	0	0	2	0	0	0	9148
421	-1	10	10	0	0	0	0	2	0	0	0	9148
421	-1	9	10	0	0	0	0	2	0	0	0	9148
421	-1	11	10	0	0	0	0	2	0	0	0	9148
421	-1	10	0	0	0	0	0	2	0	0	0	9148
421	-1	11	0	0	0	0	0	2	0	0	0	9148
421	-1	10	91	0	0	0	0	2	0	0	0	9148
421	-1	13	13	0	0	0	0	0	2	0	0	9148
421	-1	15	3	0	0	0	0	0	0	0	0	1126
421	-1	15	10	0	0	0	0	0	0	0	0	1126
421	-1	15	2	0	0	0	0	0	0	0	0	1126
421	-1	15	1	0	0	0	0	0	0	0	0	1126
421	-1	15	6	0	0	0	0	0	0	0	0	1126
421	-1	14	1	0	0	0	0	0	0	0	0	1322
421	-1	14	4	0	0	0	0	0	0	0	0	1322
421	-1	14	8	0	0	0	0	0	0	0	0	1322
421	-1	14	10	0	0	0	0	0	0	0	0	1322
//흉측한토끼												624890
419	-1	1	1	0	0	0	2	2	0	0	0	5219
419	-1	1	2	0	0	0	2	2	0	0	0	5219
419	-1	1	3	0	0	0	2	2	0	0	0	5219
419	-1	2	0	0	0	0	2	2	0	0	0	5219
419	-1	2	1	0	0	0	2	2	0	0	0	5219
419	-1	4	0	0	0	0	2	2	0	0	0	5219
419	-1	4	8	0	0	0	2	2	0	0	0	5219
419	-1	4	1	0	0	0	2	2	0	0	0	5219
419	-1	4	9	0	0	0	2	2	0	0	0	5219
419	-1	4	2	0	0	0	2	2	0	0	0	5219
419	-1	0	1	0	0	0	2	2	0	0	0	5219
419	-1	0	0	0	0	0	2	2	0	0	0	5219
419	-1	0	2	0	0	0	2	2	0	0	0	5219
419	-1	0	4	0	0	0	2	2	0	0	0	5219
419	-1	0	3	0	0	0	2	2	0	0	0	5219
419	-1	3	2	0	0	0	2	2	0	0	0	5219
419	-1	3	13	0	0	0	2	2	0	0	0	5219
419	-1	3	5	0	0	0	2	2	0	0	0	5219
419	-1	3	6	0	0	0	2	2	0	0	0	5219
419	-1	5	0	0	0	0	2	2	0	0	0	5219
419	-1	5	1	0	0	0	2	2	0	0	0	5219
419	-1	6	0	0	0	0	2	2	0	0	0	5219
419	-1	6	4	0	0	0	2	2	0	0	0	5219
419	-1	6	1	0	0	0	2	2	0	0	0	5219
419	-1	6	2	0	0	0	2	2	0	0	0	5219
419	-1	6	29	0	0	0	2	2	0	0	0	5219
419	-1	6	6	0	0	0	2	2	0	0	0	5219
419	-1	6	10	0	0	0	2	2	0	0	0	5219
419	-1	7	2	0	0	0	0	2	0	0	0	5219
419	-1	8	2	0	0	0	0	2	0	0	0	5219
419	-1	10	2	0	0	0	0	2	0	0	0	5219
419	-1	9	2	0	0	0	0	2	0	0	0	5219
419	-1	11	2	0	0	0	0	2	0	0	0	5219
419	-1	7	5	0	0	0	0	2	0	0	0	5219
419	-1	8	5	0	0	0	0	2	0	0	0	5219
419	-1	10	5	0	0	0	0	2	0	0	0	5219
419	-1	9	5	0	0	0	0	2	0	0	0	5219
419	-1	11	5	0	0	0	0	2	0	0	0	5219
419	-1	7	10	0	0	0	0	2	0	0	0	5219
419	-1	8	10	0	0	0	0	2	0	0	0	5219
419	-1	10	10	0	0	0	0	2	0	0	0	5219
419	-1	9	10	0	0	0	0	2	0	0	0	5219
419	-1	11	10	0	0	0	0	2	0	0	0	5219
419	-1	7	0	0	0	0	0	2	0	0	0	5219
419	-1	8	0	0	0	0	0	2	0	0	0	5219
419	-1	10	0	0	0	0	0	2	0	0	0	5219
419	-1	9	0	0	0	0	0	2	0	0	0	5219
419	-1	11	0	0	0	0	0	2	0	0	0	5219
419	-1	10	91	0	0	0	0	2	0	0	0	5219
419	-1	11	91	0	0	0	0	2	0	0	0	5219
419	-1	7	4	0	0	0	0	2	0	0	0	5219
419	-1	10	4	0	0	0	0	2	0	0	0	5219
419	-1	11	4	0	0	0	0	2	0	0	0	5219
419	-1	7	11	0	0	0	0	2	0	0	0	5219
419	-1	10	11	0	0	0	0	2	0	0	0	5219
419	-1	9	11	0	0	0	0	2	0	0	0	5219
419	-1	11	11	0	0	0	0	2	0	0	0	5219
419	-1	13	13	0	0	0	0	0	2	0	0	5219
419	-1	13	9	0	0	0	0	0	2	0	0	5219
419	-1	15	3	0	0	0	0	0	0	0	0	785
419	-1	15	10	0	0	0	0	0	0	0	0	785
419	-1	15	2	0	0	0	0	0	0	0	0	785
419	-1	15	1	0	0	0	0	0	0	0	0	785
419	-1	15	6	0	0	0	0	0	0	0	0	785
419	-1	14	1	0	0	0	0	0	0	0	0	125
419	-1	14	4	0	0	0	0	0	0	0	0	125
419	-1	14	8	0	0	0	0	0	0	0	0	125
419	-1	14	10	0	0	0	0	0	0	0	0	125
//늑대인간												588780
420	-1	1	2	0	0	0	2	2	0	0	0	4524
420	-1	1	3	0	0	0	2	2	0	0	0	4524
420	-1	2	0	0	0	0	2	2	0	0	0	4524
420	-1	2	1	0	0	0	2	2	0	0	0	4524
420	-1	2	2	0	0	0	2	2	0	0	0	4524
420	-1	4	1	0	0	0	2	2	0	0	0	4524
420	-1	4	9	0	0	0	2	2	0	0	0	4524
420	-1	4	2	0	0	0	2	2	0	0	0	4524
420	-1	4	10	0	0	0	2	2	0	0	0	4524
420	-1	0	0	0	0	0	2	2	0	0	0	4524
420	-1	0	2	0	0	0	2	2	0	0	0	4524
420	-1	0	4	0	0	0	2	2	0	0	0	4524
420	-1	0	3	0	0	0	2	2	0	0	0	4524
420	-1	0	6	0	0	0	2	2	0	0	0	4524
420	-1	0	7	0	0	0	2	2	0	0	0	4524
420	-1	3	2	0	0	0	2	2	0	0	0	4524
420	-1	3	13	0	0	0	2	2	0	0	0	4524
420	-1	3	17	0	0	0	2	2	0	0	0	4524
420	-1	3	5	0	0	0	2	2	0	0	0	4524
420	-1	3	6	0	0	0	2	2	0	0	0	4524
420	-1	3	1	0	0	0	2	2	0	0	0	4524
420	-1	5	0	0	0	0	2	2	0	0	0	4524
420	-1	5	1	0	0	0	2	2	0	0	0	4524
420	-1	6	4	0	0	0	2	2	0	0	0	4524
420	-1	6	1	0	0	0	2	2	0	0	0	4524
420	-1	6	2	0	0	0	2	2	0	0	0	4524
420	-1	6	29	0	0	0	2	2	0	0	0	4524
420	-1	6	6	0	0	0	2	2	0	0	0	4524
420	-1	6	10	0	0	0	2	2	0	0	0	4524
420	-1	6	3	0	0	0	2	2	0	0	0	4524
420	-1	8	2	0	0	0	0	2	0	0	0	4524
420	-1	9	2	0	0	0	0	2	0	0	0	4524
420	-1	7	5	0	0	0	0	2	0	0	0	4524
420	-1	8	5	0	0	0	0	2	0	0	0	4524
420	-1	9	5	0	0	0	0	2	0	0	0	4524
420	-1	7	10	0	0	0	0	2	0	0	0	4524
420	-1	8	10	0	0	0	0	2	0	0	0	4524
420	-1	9	10	0	0	0	0	2	0	0	0	4524
420	-1	7	0	0	0	0	0	2	0	0	0	4524
420	-1	8	0	0	0	0	0	2	0	0	0	4524
420	-1	10	0	0	0	0	0	2	0	0	0	4524
420	-1	9	0	0	0	0	0	2	0	0	0	4524
420	-1	11	0	0	0	0	0	2	0	0	0	4524
420	-1	7	91	0	0	0	0	2	0	0	0	4524
420	-1	10	91	0	0	0	0	2	0	0	0	4524
420	-1	9	91	0	0	0	0	2	0	0	0	4524
420	-1	11	91	0	0	0	0	2	0	0	0	4524
420	-1	7	4	0	0	0	0	2	0	0	0	4524
420	-1	8	4	0	0	0	0	2	0	0	0	4524
420	-1	10	4	0	0	0	0	2	0	0	0	4524
420	-1	9	4	0	0	0	0	2	0	0	0	4524
420	-1	11	4	0	0	0	0	2	0	0	0	4524
420	-1	7	11	0	0	0	0	2	0	0	0	4524
420	-1	8	11	0	0	0	0	2	0	0	0	4524
420	-1	10	11	0	0	0	0	2	0	0	0	4524
420	-1	9	11	0	0	0	0	2	0	0	0	4524
420	-1	11	11	0	0	0	0	2	0	0	0	4524
420	-1	10	6	0	0	0	0	2	0	0	0	4524
420	-1	11	6	0	0	0	0	2	0	0	0	4524
420	-1	10	39	0	0	0	0	2	0	0	0	4524
420	-1	13	13	0	0	0	0	0	2	0	0	4524
420	-1	13	9	0	0	0	0	0	2	0	0	4524
420	-1	13	8	0	0	0	0	0	2	0	0	4524
420	-1	13	12	0	0	0	0	0	2	0	0	4524
420	-1	15	3	0	0	0	0	0	0	0	0	840
420	-1	15	10	0	0	0	0	0	0	0	0	840
420	-1	15	2	0	0	0	0	0	0	0	0	840
420	-1	15	1	0	0	0	0	0	0	0	0	840
420	-1	15	6	0	0	0	0	0	0	0	0	840
420	-1	14	2	0	0	0	0	0	0	0	0	100
420	-1	14	5	0	0	0	0	0	0	0	0	100
420	-1	14	8	0	0	0	0	0	0	0	0	100
420	-1	14	38	0	0	0	0	0	0	0	0	100
420	-1	14	10	0	0	0	0	0	0	0	0	100
//저주받은리치												557710
422	-1	1	2	0	0	0	2	2	0	0	0	3851
422	-1	1	3	0	0	0	2	2	0	0	0	3851
422	-1	1	4	0	0	0	2	2	0	0	0	3851
422	-1	1	5	0	0	0	2	2	0	0	0	3851
422	-1	2	1	0	0	0	2	2	0	0	0	3851
422	-1	2	2	0	0	0	2	2	0	0	0	3851
422	-1	4	9	0	0	0	2	2	0	0	0	3851
422	-1	4	2	0	0	0	2	2	0	0	0	3851
422	-1	4	10	0	0	0	2	2	0	0	0	3851
422	-1	4	3	0	0	0	2	2	0	0	0	3851
422	-1	0	4	0	0	0	2	2	0	0	0	3851
422	-1	0	3	0	0	0	2	2	0	0	0	3851
422	-1	0	6	0	0	0	2	2	0	0	0	3851
422	-1	0	7	0	0	0	2	2	0	0	0	3851
422	-1	0	8	0	0	0	2	2	0	0	0	3851
422	-1	3	2	0	0	0	2	2	0	0	0	3851
422	-1	3	13	0	0	0	2	2	0	0	0	3851
422	-1	3	17	0	0	0	2	2	0	0	0	3851
422	-1	3	5	0	0	0	2	2	0	0	0	3851
422	-1	3	6	0	0	0	2	2	0	0	0	3851
422	-1	3	1	0	0	0	2	2	0	0	0	3851
422	-1	3	3	0	0	0	2	2	0	0	0	3851
422	-1	5	1	0	0	0	2	2	0	0	0	3851
422	-1	5	2	0	0	0	2	2	0	0	0	3851
422	-1	5	14	0	0	0	2	2	0	0	0	3851
422	-1	6	2	0	0	0	2	2	0	0	0	3851
422	-1	6	29	0	0	0	2	2	0	0	0	3851
422	-1	6	6	0	0	0	2	2	0	0	0	3851
422	-1	6	10	0	0	0	2	2	0	0	0	3851
422	-1	6	3	0	0	0	2	2	0	0	0	3851
422	-1	6	9	0	0	0	2	2	0	0	0	3851
422	-1	6	7	0	0	0	2	2	0	0	0	3851
422	-1	7	0	0	0	0	0	2	0	0	0	3851
422	-1	8	0	0	0	0	0	2	0	0	0	3851
422	-1	10	0	0	0	0	0	2	0	0	0	3851
422	-1	9	0	0	0	0	0	2	0	0	0	3851
422	-1	11	0	0	0	0	0	2	0	0	0	3851
422	-1	7	91	0	0	0	0	2	0	0	0	3851
422	-1	8	91	0	0	0	0	2	0	0	0	3851
422	-1	9	91	0	0	0	0	2	0	0	0	3851
422	-1	11	91	0	0	0	0	2	0	0	0	3851
422	-1	7	4	0	0	0	0	2	0	0	0	3851
422	-1	8	4	0	0	0	0	2	0	0	0	3851
422	-1	10	4	0	0	0	0	2	0	0	0	3851
422	-1	9	4	0	0	0	0	2	0	0	0	3851
422	-1	11	4	0	0	0	0	2	0	0	0	3851
422	-1	7	11	0	0	0	0	2	0	0	0	3851
422	-1	8	11	0	0	0	0	2	0	0	0	3851
422	-1	10	11	0	0	0	0	2	0	0	0	3851
422	-1	9	11	0	0	0	0	2	0	0	0	3851
422	-1	11	11	0	0	0	0	2	0	0	0	3851
422	-1	7	6	0	0	0	0	2	0	0	0	3851
422	-1	8	6	0	0	0	0	2	0	0	0	3851
422	-1	10	6	0	0	0	0	2	0	0	0	3851
422	-1	9	6	0	0	0	0	2	0	0	0	3851
422	-1	11	6	0	0	0	0	2	0	0	0	3851
422	-1	7	39	0	0	0	0	2	0	0	0	3851
422	-1	10	39	0	0	0	0	2	0	0	0	3851
422	-1	9	39	0	0	0	0	2	0	0	0	3851
422	-1	11	39	0	0	0	0	2	0	0	0	3851
422	-1	7	12	0	0	0	0	2	0	0	0	3851
422	-1	10	12	0	0	0	0	2	0	0	0	3851
422	-1	9	12	0	0	0	0	2	0	0	0	3851
422	-1	11	12	0	0	0	0	2	0	0	0	3851
422	-1	10	7	0	0	0	0	2	0	0	0	3851
422	-1	11	7	0	0	0	0	2	0	0	0	3851
422	-1	13	13	0	0	0	0	0	2	0	0	3851
422	-1	13	9	0	0	0	0	0	2	0	0	3851
422	-1	13	8	0	0	0	0	0	2	0	0	3851
422	-1	13	12	0	0	0	0	0	2	0	0	3851
422	-1	13	21	0	0	0	0	0	2	0	0	3851
422	-1	15	3	0	0	0	0	0	0	0	0	772
422	-1	15	10	0	0	0	0	0	0	0	0	772
422	-1	15	2	0	0	0	0	0	0	0	0	772
422	-1	15	1	0	0	0	0	0	0	0	0	772
422	-1	15	6	0	0	0	0	0	0	0	0	772
422	-1	14	2	0	0	0	0	0	0	0	0	175
422	-1	14	5	0	0	0	0	0	0	0	0	175
422	-1	14	38	0	0	0	0	0	0	0	0	175
422	-1	14	9	0	0	0	0	0	0	0	0	175
422	-1	14	10	0	0	0	0	0	0	0	0	175
//저주받은리치 엑설런트												
422	-1	1	0	0	0	0	0	2	0	1	0	9
422	-1	1	1	0	0	0	0	2	0	1	0	9
422	-1	4	0	0	0	0	0	2	0	1	0	9
422	-1	4	8	0	0	0	0	2	0	1	0	9
422	-1	0	1	0	0	0	0	2	0	1	0	9
422	-1	6	0	0	0	0	0	2	0	1	0	9
422	-1	7	2	0	0	0	0	2	0	1	0	9
422	-1	10	2	0	0	0	0	2	0	1	0	9
422	-1	11	2	0	0	0	0	2	0	1	0	9
422	-1	10	5	0	0	0	0	2	0	1	0	9
422	-1	11	5	0	0	0	0	2	0	1	0	9
422	-1	10	10	0	0	0	0	2	0	1	0	9
422	-1	11	10	0	0	0	0	2	0	1	0	9
//토템골렘												560560
423	-1	1	3	0	0	0	2	2	0	0	0	4506
423	-1	1	4	0	0	0	2	2	0	0	0	4506
423	-1	1	5	0	0	0	2	2	0	0	0	4506
423	-1	1	6	0	0	0	2	2	0	0	0	4506
423	-1	2	2	0	0	0	2	2	0	0	0	4506
423	-1	4	10	0	0	0	2	2	0	0	0	4506
423	-1	4	3	0	0	0	2	2	0	0	0	4506
423	-1	4	11	0	0	0	2	2	0	0	0	4506
423	-1	0	6	0	0	0	2	2	0	0	0	4506
423	-1	0	7	0	0	0	2	2	0	0	0	4506
423	-1	0	8	0	0	0	2	2	0	0	0	4506
423	-1	0	9	0	0	0	2	2	0	0	0	4506
423	-1	0	5	0	0	0	2	2	0	0	0	4506
423	-1	3	17	0	0	0	2	2	0	0	0	4506
423	-1	3	6	0	0	0	2	2	0	0	0	4506
423	-1	3	1	0	0	0	2	2	0	0	0	4506
423	-1	3	3	0	0	0	2	2	0	0	0	4506
423	-1	5	1	0	0	0	2	2	0	0	0	4506
423	-1	5	2	0	0	0	2	2	0	0	0	4506
423	-1	5	14	0	0	0	2	2	0	0	0	4506
423	-1	6	10	0	0	0	2	2	0	0	0	4506
423	-1	6	3	0	0	0	2	2	0	0	0	4506
423	-1	6	9	0	0	0	2	2	0	0	0	4506
423	-1	6	7	0	0	0	2	2	0	0	0	4506
423	-1	6	5	0	0	0	2	2	0	0	0	4506
423	-1	8	0	0	0	0	0	2	0	0	0	4506
423	-1	7	91	0	0	0	0	2	0	0	0	4506
423	-1	8	91	0	0	0	0	2	0	0	0	4506
423	-1	9	91	0	0	0	0	2	0	0	0	4506
423	-1	7	4	0	0	0	0	2	0	0	0	4506
423	-1	8	4	0	0	0	0	2	0	0	0	4506
423	-1	9	4	0	0	0	0	2	0	0	0	4506
423	-1	8	11	0	0	0	0	2	0	0	0	4506
423	-1	9	11	0	0	0	0	2	0	0	0	4506
423	-1	7	6	0	0	0	0	2	0	0	0	4506
423	-1	8	6	0	0	0	0	2	0	0	0	4506
423	-1	10	6	0	0	0	0	2	0	0	0	4506
423	-1	9	6	0	0	0	0	2	0	0	0	4506
423	-1	11	6	0	0	0	0	2	0	0	0	4506
423	-1	7	39	0	0	0	0	2	0	0	0	4506
423	-1	8	39	0	0	0	0	2	0	0	0	4506
423	-1	10	39	0	0	0	0	2	0	0	0	4506
423	-1	9	39	0	0	0	0	2	0	0	0	4506
423	-1	11	39	0	0	0	0	2	0	0	0	4506
423	-1	7	12	0	0	0	0	2	0	0	0	4506
423	-1	8	12	0	0	0	0	2	0	0	0	4506
423	-1	10	12	0	0	0	0	2	0	0	0	4506
423	-1	9	12	0	0	0	0	2	0	0	0	4506
423	-1	11	12	0	0	0	0	2	0	0	0	4506
423	-1	7	7	0	0	0	0	2	0	0	0	4506
423	-1	10	7	0	0	0	0	2	0	0	0	4506
423	-1	9	7	0	0	0	0	2	0	0	0	4506
423	-1	11	7	0	0	0	0	2	0	0	0	4506
423	-1	7	8	0	0	0	0	2	0	0	0	4506
423	-1	10	8	0	0	0	0	2	0	0	0	4506
423	-1	9	8	0	0	0	0	2	0	0	0	4506
423	-1	11	8	0	0	0	0	2	0	0	0	4506
423	-1	13	8	0	0	0	0	0	2	0	0	4506
423	-1	13	12	0	0	0	0	0	2	0	0	4506
423	-1	13	21	0	0	0	0	0	2	0	0	4506
423	-1	13	25	0	0	0	0	0	2	0	0	4506
423	-1	15	20	0	0	0	0	0	0	0	0	935
423	-1	15	24	0	0	0	0	0	0	0	0	935
423	-1	15	19	0	0	0	0	0	0	0	0	935
423	-1	15	22	0	0	0	0	0	0	0	0	935
423	-1	12	22	0	0	0	0	0	0	0	0	935
423	-1	14	2	0	0	0	0	0	0	0	0	100
423	-1	14	5	0	0	0	0	0	0	0	0	100
423	-1	14	38	0	0	0	0	0	0	0	0	100
423	-1	14	9	0	0	0	0	0	0	0	0	100
423	-1	14	10	0	0	0	0	0	0	0	0	100
//토템골렘 엑설런트												
423	-1	1	0	0	0	0	0	2	0	1	0	4
423	-1	1	1	0	0	0	0	2	0	1	0	4
423	-1	2	0	0	0	0	0	2	0	1	0	4
423	-1	4	0	0	0	0	0	2	0	1	0	4
423	-1	4	8	0	0	0	0	2	0	1	0	4
423	-1	4	1	0	0	0	0	2	0	1	0	4
423	-1	0	1	0	0	0	0	2	0	1	0	4
423	-1	0	0	0	0	0	0	2	0	1	0	4
423	-1	0	2	0	0	0	0	2	0	1	0	4
423	-1	5	0	0	0	0	0	2	0	1	0	4
423	-1	6	0	0	0	0	0	2	0	1	0	4
423	-1	6	4	0	0	0	0	2	0	1	0	4
423	-1	6	1	0	0	0	0	2	0	1	0	4
423	-1	7	2	0	0	0	0	2	0	1	0	4
423	-1	8	2	0	0	0	0	2	0	1	0	4
423	-1	10	2	0	0	0	0	2	0	1	0	4
423	-1	9	2	0	0	0	0	2	0	1	0	4
423	-1	11	2	0	0	0	0	2	0	1	0	4
423	-1	7	5	0	0	0	0	2	0	1	0	4
423	-1	8	5	0	0	0	0	2	0	1	0	4
423	-1	10	5	0	0	0	0	2	0	1	0	4
423	-1	9	5	0	0	0	0	2	0	1	0	4
423	-1	11	5	0	0	0	0	2	0	1	0	4
423	-1	7	10	0	0	0	0	2	0	1	0	4
423	-1	8	10	0	0	0	0	2	0	1	0	4
423	-1	10	10	0	0	0	0	2	0	1	0	4
423	-1	9	10	0	0	0	0	2	0	1	0	4
423	-1	11	10	0	0	0	0	2	0	1	0	4
423	-1	10	91	0	0	0	0	2	0	1	0	4
//괴수우씨												545960
424	-1	1	4	0	0	0	2	2	0	0	0	4446
424	-1	1	5	0	0	0	2	2	0	0	0	4446
424	-1	1	6	0	0	0	2	2	0	0	0	4446
424	-1	2	3	0	0	0	2	2	0	0	0	4446
424	-1	4	3	0	0	0	2	2	0	0	0	4446
424	-1	4	11	0	0	0	2	2	0	0	0	4446
424	-1	4	4	0	0	0	2	2	0	0	0	4446
424	-1	0	8	0	0	0	2	2	0	0	0	4446
424	-1	0	9	0	0	0	2	2	0	0	0	4446
424	-1	0	5	0	0	0	2	2	0	0	0	4446
424	-1	0	10	0	0	0	2	2	0	0	0	4446
